"Load #","Last Free Day","Total Weight","Container #","Chassis #","APT","Approved Date","Available Date","BOL/BKG","BOOKING #","Billing Date","Billing Note","Branch","Broker Hold","CSR","Caller Booking No","Carrier Hold","S101 - DRAYAGE (ALL-IN)","S100 - DRAYAGE","S108 - CHASSIS","S211 - TRANSLOAD","S132 - OVERWEIGHT","S128 - HAZMAT","S114 - CREDIT","S131 - OFF-HIRE REPOSITIONING","S122 - DROP CHARGE","S152 - PREPULL","S163 - YARD DAYS","S104 - FUEL","S159 - TRI-AXLE","S107 - BONDED MOVE","S162 - YARD PULL","S120 - DRY RUN","S141 - PERMIT","Charge Set Status","Chassis Size","Chassis Type","Cheque Number","Commodity","Container Size","Container Type","Created By","Created By Date","Current Location","Custom","Customer","Cut","Deliver Load Arrived","Deliver Load Enroute","Delivery Location","Discharged Date","Dispatched By","Driver","Driver Note","Drop Container Arrived","Drop Container Enroute","ETA","Empty Date","Freight","Gray Chassis #","Gray Container #","Graypool Chassis #","Graypool Container #","Hazmat","Hook Chassis","Hook Chassis Arrived","Hook Chassis Enroute","Hook Container Arrived","Hook Container Enroute","House BOL","Ingate Date","Is Ready To Return","Load Completed At","Move","Load Notes","Move Assigned Date","Next Address","Other References","Outgate Date","Over Weight","PICKUP","PCS","PICKUP #","PO #","Paid Amount","Pallets","Payment Date","Per Diem Free Day","Pick Up Location","Pick up #","Pricing Total","Pull Container Arrived","Pull Container Enroute","Purchase Order #","Reference #","Remaining Amount","Reservation #","Return","Return #","Return Container Arrived","Return Container Enroute","Return Location","SSL","Seal #","Shipment","Status","Stop Off Arrived","Stop Off Enroute","Temperature","Terminal Address","Terminate Chassis","Terminate Chassis Arrived","Terminate Chassis Enroute","Total Amount","Total Distance","Vessel Name","Voyage","Warehouse Address","Yard Note"
"THWK_M135013","","44000","MSDU5191527","","","","","WP061130","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","ITA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135012","","44000","MSBU5068515","","","","","WP061130","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","ITA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135011","","44000","TIIU5646678","","","","","WP061130","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","ITA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135010","02/23/26","44000","MSDU5432389","thac422","02/17/26 12:00 AM","","02/17/26 11:27 AM","WP061130","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","TIGERHAWK WHSE -MUST CHECK IN-","RELEASED","Karamtara Engineering Limited","","02/17/26 01:33 PM","02/17/26 12:58 PM","Tigerhawk WHSE -MUST CHECK IN-","","Edgar Lazo","Reginald Brandon (Combo Plates)","","02/17/26 01:48 PM","02/17/26 01:34 PM","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","BAYPORT TERMINAL","","02/17/26 12:41 PM","No","","","","","0","","","02/20/26","BAYPORT TERMINAL","","800","02/17/26 12:58 PM","02/17/26 11:43 AM","","","0","","","","","","BAYPORT TERMINAL","MSC","LG00199316","","DROPPED","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","34.97","ITA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135009","02/23/26","44000","GAOU7539905","","","","02/17/26 05:26 PM","WP154083","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/17/26 07:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","AVAILABLE","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","ITA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135008","","44000","FDCU0321850","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 07:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135007","","44000","MSMU4838092","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 07:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135006","","44000","SEGU6925671","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 07:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135005","","44000","MSBU5094221","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135004","","44000","MSMU7480654","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135003","","44000","MSMU6113891","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135002","","44000","MSMU6196598","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135001","","44000","MSBU7416883","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M135000","","44000","TCLU7776268","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134999","","44000","MSMU5083236","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134998","","44000","MSMU5077819","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134997","","44000","MSDU8562323","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134996","","44000","MSMU5799982","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134995","","44000","MSCU5077357","","","","","WP222690","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134994","","44000","TGBU5845710","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134993","","44000","MSBU8040234","","","","","WP177027","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","HOLD","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/23/26 12:00 AM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BAYPORT TERMINAL","","800","","","","","0","","","","","","","MSC","","","PENDING","","","","12619 Port Rd, Seabrook, TX 77586, US","","","","800","17.58","MGOA","IV606R","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134992","","44000","TCNU2511880","","","","","263456112","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","800","","","","","0","","","","","","","MAERSK","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","800","13.33","MKS","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134991","","44000","TCNU8394734","","","","","263456112","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","800","","","","","0","","","","","","","MAERSK","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","800","13.33","MKS","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134990","","44000","HASU4502765","","","","","263456112","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","800","","","","","0","","","","","","","MAERSK","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","800","13.33","MKS","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134989","","44000","MRKU2906997","","","","","263456112","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","800","","","","","0","","","","","","","MAERSK","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","800","13.33","MKS","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
"THWK_M134988","","44000","TLLU8127908","","","","","263456112","","","","","No","","","No","800","","","","","","","","","","","","","","","","","DRAFT","","","","Steel Beams ","40'","HC","Joel","02/10/26 06:37 PM","","RELEASED","Karamtara Engineering Limited","","","","Tigerhawk WHSE -MUST CHECK IN-","","","","","","","02/21/26 03:00 PM","","RELEASED","","","","","false","","","","","","","","No","","IMPORT","","","","","","No","","","","","0","","","","BARBOURS CUT TERMINALS","","800","","","","","0","","","","","","","MAERSK","","","PENDING","","","","1515 E Barbours Cut Blvd, La Porte, TX 77571, US","","","","800","13.33","MKS","607E","4838 Borusan Rd, Baytown, TX 77523, US",""
